2018-04-01 00:04:04.564,23.777527
2018-04-01 00:14:03.935,23.86908
2018-04-01 00:24:04.469,23.899597
2018-04-01 00:34:04.504,24.158997
2018-04-01 00:44:04.463,24.326843
2018-04-01 00:54:05.164,24.37262
2018-04-01 01:04:03.875,24.349731
2018-04-01 01:14:03.567,24.36499
2018-04-01 01:24:02.498,24.86853
2018-04-01 01:34:04.706,25.318665
2018-04-01 01:44:05.017,25.433104999999998
2018-04-01 01:54:02.938,25.837463
2018-04-01 02:04:02.433,27.538818
2018-04-01 02:14:04.637,28.515381
2018-04-01 02:24:02.576,28.912109
2018-04-01 02:34:02.096,28.980774
2018-04-01 02:44:02.590,29.15625
2018-04-01 02:54:02.129,29.377502000000003
2018-04-01 03:04:04.413,32.42926
2018-04-01 03:14:02.142,35.542053
2018-04-01 03:24:04.324,35.8396
2018-04-01 03:34:02.099,34.82489
2018-04-01 03:44:01.689,33.489746000000004
2018-04-01 03:54:02.094,32.101196
2018-04-01 04:04:01.624,31.376403999999997
2018-04-01 04:14:02.270,30.880492999999998
2018-04-01 04:24:01.776,30.766052000000002
2018-04-01 04:34:01.943,33.047241
2018-04-01 04:44:01.769,34.94696
2018-04-01 04:54:04.230,35.969299
2018-04-01 05:04:05.361,37.006896999999995
2018-04-01 05:14:01.611,35.633606
2018-04-01 05:24:01.522,35.030884
2018-04-01 05:34:03.933,34.657043
2018-04-01 05:44:01.854,34.466309
2018-04-01 05:54:01.340,34.748596
2018-04-01 06:04:41.138,35.45813
2018-04-01 06:14:01.390,34.748596
2018-04-01 06:24:03.862,34.512085
2018-04-01 06:34:03.181,34.214539
2018-04-01 06:44:40.576,35.08429
2018-04-01 06:54:01.598,36.404175
2018-04-01 07:04:02.572,39.043945
2018-04-01 07:14:02.514,39.608521
2018-04-01 07:24:02.115,44.315857
2018-04-01 07:34:03.384,43.77417
2018-04-01 07:44:03.238,44.003052000000004
2018-04-01 07:54:03.163,43.89624
2018-04-01 08:04:01.372,41.851563
2018-04-01 08:14:02.277,37.815613
2018-04-01 08:24:02.144,36.999268
2018-04-01 08:34:02.239,37.655396
2018-04-01 08:44:02.252,38.052124
2018-04-01 08:54:03.295,35.007996
2018-04-01 09:04:02.468,34.351867999999996
2018-04-01 09:14:02.533,34.809631
2018-04-01 09:24:00.694,34.412903
2018-04-01 09:34:02.801,33.710999
2018-04-01 09:44:01.632,32.368225
2018-04-01 09:54:02.593,31.101746000000002
2018-04-01 10:04:02.411,29.209656
2018-04-01 10:14:03.238,27.691406
2018-04-01 10:24:01.959,26.440185999999997
2018-04-01 10:34:01.467,24.059814000000003
2018-04-01 10:44:00.536,22.335570999999998
2018-04-01 10:54:01.434,23.037476
2018-04-01 11:04:03.168,21.030945000000003
2018-04-01 11:14:01.524,19.444031
2018-04-01 11:24:01.990,18.169922
2018-04-01 11:34:01.212,17.902893
2018-04-01 11:44:01.765,16.621154999999998
2018-04-01 11:54:01.943,17.597717000000003
2018-04-01 12:04:00.319,18.19281
2018-04-01 12:14:00.899,16.506714000000002
2018-04-01 12:24:02.007,18.055481
2018-04-01 12:34:02.592,18.543762
2018-04-01 12:43:59.862,18.467468
2018-04-01 12:54:02.096,18.375916
2018-04-01 13:04:01.976,20.023865
2018-04-01 13:14:02.453,19.947571
2018-04-01 13:24:02.433,21.137756
2018-04-01 13:33:59.607,24.891417999999998
2018-04-01 13:44:00.015,25.036376999999998
2018-04-01 13:54:00.701,24.464172
2018-04-01 14:04:01.892,23.769897
2018-04-01 14:14:01.054,25.570435
2018-04-01 14:24:01.868,25.692505
2018-04-01 14:34:00.937,24.883789
2018-04-01 14:44:01.170,23.144287
2018-04-01 14:54:01.292,24.380249
2018-04-01 15:04:00.376,24.479430999999998
2018-04-01 15:14:01.491,25.929016
2018-04-01 15:24:00.538,24.12085
2018-04-01 15:34:00.653,24.181885
2018-04-01 15:44:00.393,25.471252
2018-04-01 15:54:01.064,25.196594
2018-04-01 16:04:01.363,22.572083
2018-04-01 16:14:00.884,22.457642
2018-04-01 16:24:01.520,24.433654999999998
2018-04-01 16:33:58.968,24.334473000000003
2018-04-01 16:44:01.329,26.714844
2018-04-01 16:54:00.253,28.255981
