2018-08-23 13:03:09.517,46005a000351353337353037,1535022185,-1.0
2018-08-23 13:07:10.925,46005a000351353337353037,1535022427,-1.0
2018-08-23 13:17:36.398,46005a000351353337353037,1535023027,-1.0
2018-08-23 13:37:39.282,46005a000351353337353037,1535024227,-1.0
2018-08-23 15:05:15.965,46005a000351353337353037,1535029512,0.0
2018-08-23 15:15:39.019,46005a000351353337353037,1535030112,2.0
2018-08-23 15:25:38.731,46005a000351353337353037,1535030712,3.0
2018-08-23 15:35:39.871,46005a000351353337353037,1535031312,3.0
2018-08-23 15:45:39.494,46005a000351353337353037,1535031912,3.0
2018-08-23 15:55:39.134,46005a000351353337353037,1535032512,0.0
2018-08-23 16:05:39.170,46005a000351353337353037,1535033112,-1.0
2018-08-23 16:15:40.009,46005a000351353337353037,1535033712,0.0
2018-08-23 16:25:39.721,46005a000351353337353037,1535034312,0.0
2018-08-23 16:35:39.796,46005a000351353337353037,1535034912,3.0
2018-08-23 16:45:39.645,46005a000351353337353037,1535035512,7.0
2018-08-23 16:55:39.352,46005a000351353337353037,1535036112,0.0
2018-08-23 17:05:38.897,46005a000351353337353037,1535036712,0.0
2018-08-23 17:15:40.154,46005a000351353337353037,1535037312,-1.0
2018-08-23 17:25:39.990,46005a000351353337353037,1535037912,7.0
2018-08-23 17:35:40.280,46005a000351353337353037,1535038512,7.0
2018-08-23 17:45:39.083,46005a000351353337353037,1535039112,7.0
2018-08-23 17:55:38.909,46005a000351353337353037,1535039712,-1.0
2018-08-23 18:05:40.726,46005a000351353337353037,1535040312,6.0
2018-08-23 18:15:39.179,46005a000351353337353037,1535040912,6.0
2018-08-23 18:25:39.710,46005a000351353337353037,1535041512,4.0
2018-08-23 18:35:39.384,46005a000351353337353037,1535042112,5.0
2018-08-23 18:45:39.938,46005a000351353337353037,1535042712,5.0
2018-08-23 18:55:39.430,46005a000351353337353037,1535043312,6.0
2018-08-23 19:05:40.758,46005a000351353337353037,1535043912,0.0
2018-08-23 19:15:39.158,46005a000351353337353037,1535044512,0.0
2018-08-23 19:25:38.815,46005a000351353337353037,1535045112,6.0
2018-08-23 19:35:38.534,46005a000351353337353037,1535045712,7.0
2018-08-23 19:45:38.492,46005a000351353337353037,1535046312,-1.0
2018-08-23 19:55:38.580,46005a000351353337353037,1535046912,7.0
2018-08-23 20:05:39.158,46005a000351353337353037,1535047512,7.0
2018-08-23 20:15:38.539,46005a000351353337353037,1535048112,7.0
2018-08-23 20:35:39.164,46005a000351353337353037,1535049312,1.0
2018-08-23 20:45:38.668,46005a000351353337353037,1535049912,1.0
2018-08-23 20:55:40.289,46005a000351353337353037,1535050512,1.0
2018-08-23 21:05:38.427,46005a000351353337353037,1535051112,3.0
2018-08-23 21:15:38.102,46005a000351353337353037,1535051712,0.0
2018-08-23 21:25:40.702,46005a000351353337353037,1535052312,7.0
2018-08-23 21:35:38.060,46005a000351353337353037,1535052912,6.0
2018-08-23 21:45:38.739,46005a000351353337353037,1535053512,6.0
2018-08-23 21:55:41.488,46005a000351353337353037,1535054112,6.0
2018-08-23 22:05:38.973,46005a000351353337353037,1535054712,7.0
2018-08-23 22:15:38.725,46005a000351353337353037,1535055312,7.0
2018-08-23 22:25:38.609,46005a000351353337353037,1535055912,1.0
2018-08-23 22:35:38.763,46005a000351353337353037,1535056512,4.0
2018-08-23 22:45:38.495,46005a000351353337353037,1535057112,6.0
2018-08-23 22:55:38.262,46005a000351353337353037,1535057712,0.0
2018-08-23 23:05:38.435,46005a000351353337353037,1535058312,7.0
2018-08-23 23:15:38.588,46005a000351353337353037,1535058912,7.0
2018-08-23 23:25:38.076,46005a000351353337353037,1535059512,0.0
2018-08-23 23:35:38.402,46005a000351353337353037,1535060112,6.0
2018-08-23 23:45:38.686,46005a000351353337353037,1535060712,-1.0
2018-08-23 23:55:39.072,46005a000351353337353037,1535061312,1.0
2018-08-24 00:05:38.777,46005a000351353337353037,1535061912,3.0
2018-08-24 00:15:38.329,46005a000351353337353037,1535062512,6.0
2018-08-24 00:25:37.731,46005a000351353337353037,1535063112,0.0
2018-08-24 00:35:37.872,46005a000351353337353037,1535063712,0.0
2018-08-24 00:45:37.763,46005a000351353337353037,1535064312,7.0
2018-08-24 00:55:37.424,46005a000351353337353037,1535064912,2.0
2018-08-24 01:05:37.413,46005a000351353337353037,1535065512,2.0
2018-08-24 01:15:38.805,46005a000351353337353037,1535066112,-1.0
2018-08-24 01:25:37.997,46005a000351353337353037,1535066712,2.0
2018-08-24 01:35:38.777,46005a000351353337353037,1535067312,0.0
2018-08-24 01:45:37.214,46005a000351353337353037,1535067912,0.0
2018-08-24 01:55:37.866,46005a000351353337353037,1535068512,-1.0
2018-08-24 02:05:38.139,46005a000351353337353037,1535069112,7.0
2018-08-24 02:15:37.483,46005a000351353337353037,1535069712,1.0
2018-08-24 02:25:39.104,46005a000351353337353037,1535070312,0.0
2018-08-24 02:35:37.563,46005a000351353337353037,1535070912,0.0
2018-08-24 02:45:37.810,46005a000351353337353037,1535071512,0.0
2018-08-24 02:55:37.520,46005a000351353337353037,1535072112,1.0
2018-08-24 03:05:37.877,46005a000351353337353037,1535072712,7.0
2018-08-24 03:15:37.318,46005a000351353337353037,1535073312,0.0
2018-08-24 03:25:37.323,46005a000351353337353037,1535073912,7.0
2018-08-24 03:35:37.601,46005a000351353337353037,1535074512,0.0
2018-08-24 03:45:36.878,46005a000351353337353037,1535075112,0.0
2018-08-24 03:55:37.917,46005a000351353337353037,1535075712,0.0
2018-08-24 04:05:37.183,46005a000351353337353037,1535076312,1.0
2018-08-24 04:15:37.941,46005a000351353337353037,1535076912,-1.0
2018-08-24 04:25:37.060,46005a000351353337353037,1535077512,5.0
2018-08-24 04:35:37.572,46005a000351353337353037,1535078112,6.0
2018-08-24 04:45:37.816,46005a000351353337353037,1535078712,-1.0
2018-08-24 04:55:37.024,46005a000351353337353037,1535079312,-1.0
2018-08-24 05:05:36.871,46005a000351353337353037,1535079912,7.0
2018-08-24 05:15:36.780,46005a000351353337353037,1535080512,-1.0
2018-08-24 05:25:38.127,46005a000351353337353037,1535081112,7.0
2018-08-24 05:35:37.284,46005a000351353337353037,1535081712,7.0
2018-08-24 05:45:36.903,46005a000351353337353037,1535082312,-1.0
2018-08-24 05:55:37.191,46005a000351353337353037,1535082912,7.0
2018-08-24 06:05:36.754,46005a000351353337353037,1535083512,6.0
2018-08-24 06:15:36.755,46005a000351353337353037,1535084112,5.0
2018-08-24 06:25:36.764,46005a000351353337353037,1535084712,5.0
2018-08-24 06:35:36.256,46005a000351353337353037,1535085312,7.0
2018-08-24 06:45:36.888,46005a000351353337353037,1535085912,1.0
2018-08-24 06:55:38.036,46005a000351353337353037,1535086512,-1.0
2018-08-24 07:05:36.375,46005a000351353337353037,1535087112,7.0
2018-08-24 07:15:36.945,46005a000351353337353037,1535087712,0.0
2018-08-24 07:25:36.420,46005a000351353337353037,1535088312,7.0
2018-08-24 07:35:36.618,46005a000351353337353037,1535088912,0.0
2018-08-24 07:45:36.510,46005a000351353337353037,1535089512,0.0
2018-08-24 07:55:37.348,46005a000351353337353037,1535090112,1.0
2018-08-24 08:05:36.377,46005a000351353337353037,1535090712,5.0
2018-08-24 08:15:37.829,46005a000351353337353037,1535091312,0.0
2018-08-24 08:25:36.232,46005a000351353337353037,1535091912,1.0
2018-08-24 08:35:37.216,46005a000351353337353037,1535092512,5.0
2018-08-24 08:45:36.193,46005a000351353337353037,1535093112,-1.0
2018-08-24 08:55:35.943,46005a000351353337353037,1535093712,7.0
2018-08-24 09:05:37.184,46005a000351353337353037,1535094312,7.0
2018-08-24 09:15:36.604,46005a000351353337353037,1535094912,6.0
2018-08-24 09:25:38.089,46005a000351353337353037,1535095512,7.0
2018-08-24 09:35:36.091,46005a000351353337353037,1535096112,7.0
2018-08-24 09:45:37.160,46005a000351353337353037,1535096712,7.0
2018-08-24 09:55:35.631,46005a000351353337353037,1535097312,-1.0
2018-08-24 10:05:36.746,46005a000351353337353037,1535097912,-1.0
2018-08-24 10:15:36.202,46005a000351353337353037,1535098512,0.0
2018-08-24 10:25:55.952,46005a000351353337353037,1535099112,0.0
2018-08-24 10:35:36.019,46005a000351353337353037,1535099712,0.0
2018-08-24 10:45:35.900,46005a000351353337353037,1535100312,6.0
2018-08-24 11:05:36.461,46005a000351353337353037,1535101512,4.0
2018-08-24 11:15:37.382,46005a000351353337353037,1535102112,5.0
2018-08-24 11:25:35.889,46005a000351353337353037,1535102712,6.0
2018-08-24 11:35:36.121,46005a000351353337353037,1535103312,7.0
2018-08-24 11:45:35.672,46005a000351353337353037,1535103912,5.0
2018-08-24 11:55:37.095,46005a000351353337353037,1535104512,2.0
2018-08-24 12:05:35.783,46005a000351353337353037,1535105112,6.0
2018-08-24 12:15:35.723,46005a000351353337353037,1535105712,3.0
2018-08-24 12:25:36.152,46005a000351353337353037,1535106312,7.0
2018-08-24 12:35:35.602,46005a000351353337353037,1535106912,7.0
2018-08-24 12:45:35.855,46005a000351353337353037,1535107512,7.0
2018-08-24 12:55:36.305,46005a000351353337353037,1535108112,7.0
2018-08-24 13:05:36.280,46005a000351353337353037,1535108712,3.0
2018-08-24 13:15:35.542,46005a000351353337353037,1535109312,4.0
2018-08-24 13:25:35.701,46005a000351353337353037,1535109912,6.0
2018-08-24 13:35:37.255,46005a000351353337353037,1535110512,5.0
2018-08-24 13:45:37.488,46005a000351353337353037,1535111112,1.0
2018-08-24 13:55:36.998,46005a000351353337353037,1535111712,4.0
2018-08-24 14:05:35.940,46005a000351353337353037,1535112312,6.0
2018-08-24 14:15:35.275,46005a000351353337353037,1535112912,5.0
2018-08-24 14:25:35.165,46005a000351353337353037,1535113512,6.0
2018-08-24 14:35:35.626,46005a000351353337353037,1535114112,-1.0
2018-08-24 14:45:36.101,46005a000351353337353037,1535114712,4.0
2018-08-24 14:55:35.525,46005a000351353337353037,1535115312,4.0
2018-08-24 15:05:35.610,46005a000351353337353037,1535115912,5.0
2018-08-24 15:15:37.111,46005a000351353337353037,1535116512,4.0
2018-08-24 15:25:35.841,46005a000351353337353037,1535117112,5.0
2018-08-24 15:35:36.117,46005a000351353337353037,1535117712,5.0
2018-08-24 15:45:36.193,46005a000351353337353037,1535118311,4.0
2018-08-24 15:55:36.011,46005a000351353337353037,1535118911,7.0
2018-08-24 16:05:34.610,46005a000351353337353037,1535119511,3.0
2018-08-24 16:15:35.817,46005a000351353337353037,1535120111,6.0
2018-08-24 16:25:35.532,46005a000351353337353037,1535120711,-1.0
2018-08-24 16:35:34.505,46005a000351353337353037,1535121311,-1.0
2018-08-24 16:45:34.435,46005a000351353337353037,1535121911,-1.0
2018-08-24 16:55:34.385,46005a000351353337353037,1535122511,6.0
2018-08-24 17:05:34.622,46005a000351353337353037,1535123111,6.0
2018-08-24 17:15:35.553,46005a000351353337353037,1535123711,6.0
2018-08-24 17:25:35.592,46005a000351353337353037,1535124311,-1.0
